date,weekday,start,end,venue,title,organizer,category,source_url,status,ticket_url,description,duration_source
2026-08-05,Onsdag,11:45,12:45,Helge And,I trubadurernas fotspår: Konsert med megahits från 1100- och 1200-talen,I trubadurernas fotspår,Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343784,"En konsert med ikoniska trubadursånger från 1100-1200-talen – tolkade på svenska! Vad var det egentligen som medeltidens människor funderade på? Tänkte de bara på kärlek? Med både allvar och humor bjuder programmet på en inblick i de första trubadurernas värld. Skratta, njut och lär dig något intressant!

Trubadurtraditionen har spelat en avgörande roll för den västerländska musikhistorien från det att den uppstod i södra Frankrike på 1100-talet. Med de medeltida trubadurerna skapades de första musikstjärnorna och megahitsen. Tusentals trubadursånger finns bevarade i medeltida manuskript – äldre bevarade europeiska melodier finns bara inom kyrkan. Trubadurerna undvek latinet och sjöng istället på sin publiks modersmål. Men sångernas originalspråk – medeltida occitanska, franska, tyska och galiciska – är numera obegripliga för de flesta. Tänk om någon fick för sig att översätta trubadursånger till svenska?

Det är just vad Solvej von Malmborg, Malin Gustavsson och Pontus Kjellberg har gjort i projektet “I trubadurernas fotspår”. Äntligen framförs dessa gamla godingar på svenska!

Medverkande:

Malin Gustavsson – sång och fiddla

Solvej von Malmborg – sång och harpa

Pontus Kjellberg – sång och lutgitarr

Konserten är frukten av bandets översättningsarbete för att tillgängliggöra trubadur-, trovär- och minnesånger på svenska. Läs mer om projektet på https://nyfiken.net/trubadur

– Vill du se mer av bandets medlemmar rekommenderas Hörsägens programpunkter, där Pontus medverkar. –

—————————————

A concert with medieval troubadour songs performed in Swedish. Listen to Solvej von Malmborg, Malin Gustavsson, and Pontus Kjellberg singing and playing songs from the 12th and 13th Centuries in their new translations to Swedish.",source
2026-08-05,Onsdag,11:45,12:15,Russtibus Scen,Medeltida Dockteater -Sankt Göran och Draken,Dansande Enhörningens Ensemble,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/346081,"Prinsessor, drakar och riddare! Dansande Enhörningens Ensemble ger föreställningen Sankt Göran och Draken. En fartfylld familjeföreställning om hjältemod, svåra val, romantik och lite historisk prutt-humor. Både teaterscenen, dockorna och manuset är baserat på medeltida avbildningar och texter. Kom och upplev dockteater, lika tramsigt och spännande som på 1200-talet!

The theater is in Swedish, but enjoyable also for non-swedish audience.",source
2026-08-05,Onsdag,12:00,15:00,Bistra Haren,Gotlandia,Frederik Jensen,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345922,"Are you the greatest Gute of them all?

In the boardgame Gotlandia you lead your family through the Golden Age of Gotland 1100-1400.

Sell sheep in Wisby. Build magnificent churches and decorate them finer than your neighbour. Trade across the Baltic Sea and bury your silver to keep it safe from pirates.

Begin with two farmsteads in one of six Settings. Spread your settlements across Gotland and race ahead of your neighbours. But beware: Civil war, King Valdemar and the feared Black Death may spoil your best laid plans.

2-3 hours. 2-4 players.",source
2026-08-05,Onsdag,12:00,14:00,Kapitelhusgården,Kurs i historisk användning av brännässlor,Jolanda Snellenberg från Den Gröna Fenixen,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/349817,"Brännässlor blev under medeltiden odlat för sin mångsidighet. Under denna kurs ska du få hands-on erfarenhet att brännässlorna inte behöva bränna dig – framförallt kommer du att jobba med dess fibrer som till och med kan vara silkesmjuka.

Jolanda Snellenberg från Den Gröna Fenixen kommer att lära dig varför brännässlan borde vara allas favoritväxt och en årtusenden av tradition kommer att återuppväckas.

Det är rekommenderat men inte nödvändigt att gå på föreläsningen om brännässlor som hålls på söndagen den 2:a augusti.",source
2026-08-05,Onsdag,12:00,15:00,Kapitelhusgården,Spela rollspel: Drakar och Demoner — Gyllene stjärnans krypta,Fria Ligan,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345985,"Vill du testa och spela rollspel? Nybörjare och erfarna äventyrare bjuds in till Kapitelshusgården magiska källare där du får resa till Drakar och Demoners värld och gestalta en grupp äventyrare. Ni nås av ett rykte att guvernören har blivit förgiftad. Det enda botemedlet sägs finnas i en av kryptorna i stadens uråldriga katakomber, och ni anlitas i hemlighet för att finna motgiftet. Men det är bråttom, de odöda själarna vaknar snart från sin vila…

Gyllene stjärnans krypta är ett äventyr till Fria Ligans Drakar och Demoner och spelas av en spelledare och upp till fem spelare på två timmar. Ni blir ihopparade i grupper om fem på plats. Det krävs ingen förkunskap om Drakar och Demoner för att delta i äventyret och allt material du behöver finns på plats.",source
2026-08-05,Onsdag,12:00,13:00,"Teatern, Strand Hotel",Medeltida Filosofi: Tills döden skiljer oss åt.,Jimmy Pihl,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343634,"Hur såg man på döden inom den medeltida filosofin? Är döden slutet, eller kanske rent av början på livet. Påverkades synen på döden inom filosofin av stora händelser som exempelvis korståg och pest? Vad innefattas i uttrycken “Memento Mori”, kom ihåg att dö och “Ars Moriendi”, konsten att dö? Välkomna till en föreläsning om döden och filosofin. Inga förkunskaper behövs.",source
2026-08-05,Onsdag,12:00,12:30,Visby domkyrka Sankta Maria,Middagsbön i Visby domkyrka,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Middagsbön i Visby domkyrka. Medeltida ton med Storkyrkans Gosskör under ledning av Gregory Lloyd.

Fri entré.",source
2026-08-05,Onsdag,12:30,14:00,S:ta Karin,Sägenvandring med Gautmund Kremer,Gautmund Kremer,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343607,"Här möter ni Calle Brobäcks karaktär: pälshandlaren Gautmund Kremer. Följ med på en vandring utöver det vanliga med en guide vars kunskap om Visby är bottenlös!

Sägenvandringen levandegör några av berättelserna ur den rika sägenfloran som finns kring Visbys

medeltid. Gautmund släpper loss fantasin med hjälp av berättelser om trätande systrar, en guldgås, en man

med dåligt samvete och naturligt vis om Valdemar Atterdags svek mot flickan från Öja.

Starar utanför St Karins ruin på Stora torget.",source
2026-08-05,Onsdag,12:30,13:30,Visby domkyrka Sankta Maria,Guidad visning av domkyrkans medeltida vind,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Guidad visning av domkyrkans vind.

Visningen går uppför de branta och smala medeltida trapporna till vinden där det finns mycket historia att ta del av.

Barn under 12 år ska gå med vuxet sällskap. Ingen tillgång till hiss.

Bra att veta: Stundvis är det trånga utrymmen och lågt i tak.

Köp din biljett på https://www.nortic.se/ticket/organizer/3298 eller med hjälp av Turistbyrån på Donners Plats 1, Visby.

Pris

Vuxen: 200 kronor 

Medeltidspris 160 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré",source
2026-08-05,Onsdag,13:00,15:00,Almedalen,Medeltidsdans i Almedalen,Per Lindberg,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Sällskapsdanser från medeltid och renässans: Branler, pavaner, allemander, country dances och mycket annat. Inga förkunskaper; medtag dina båda vänsterfötter, så sorterar vi ut dem!",source
2026-08-05,Onsdag,13:00,14:00,Festivalområde Strandgärdet,Bli spådd i runor,Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Kom och få din framtid illuminerad. Se in i det okända och få med hjälp av runorna syn på det som komma skall. Eller om du inte riktigt tror på sådant kom och se vilken runa just du får upp och vad den kan tänkas betyda.

All framtids-siande sker på egen risk. Ingen i Nåni- kultur och historia kan hållas ansvarig för din framtid.

Plats: Nåni – Kultur och Historias butik vid Russtibus Scen.

Pris: 20:- som swishas på plats.",source
2026-08-05,Onsdag,13:00,14:00,Festivalområde Strandgärdet,Gycklarskola för barn,Nåni - kultur och historia,Workshop,https://www.medeltidsveckan.se/programme/,,,"I Nånis gycklarskola lär du dig bli en riktig gycklare och lär dig samma tricks som de gör, precis som du ser dem på Medeltidsveckan, eller åtminstone lär du dig misslyckas lika snyggt som dem gör. Här får du prova på att jonglera med bollar, snurra med poi och akrobatiska konster.

Kursen riktar sig mot de yngre deltagarna från 7 år och uppåt. Barnen får prova på olika gycklarkonster på de olika dagarna.

Måndag 13-14 är det fokus på jonglering.

Onsdag 13-14 är det fokus på akrobatik.

Torsdag 13-14 är det fokus på poi

Plats: Russtibus Scen

Pris: 120:-. Ingen förbokning, betalning sker via swish på plats.

Kursen leds av Nånis gyckligaste pedagog Jonas Hogenlid.

En kurs av Nåni-Kultur och Historia",source
2026-08-05,Onsdag,13:00,14:00,Forum Vulgaris,Krämakransar,Medeltidsveckan,Övrigt,https://www.medeltidsveckan.se/programme/,,,Utdelning av “Krämarkransar” Borgmästarna och Slottsfrun delar ut Krämarkransar och diplom till de bästa stånden på marknaden.,source
2026-08-05,Onsdag,13:00,15:00,Frimis krog,Bu eller Bröd på Frimis,Troll&Älva,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Troll&Älva välkomnar er åter till Bu eller Bröd på Frimis Lunchkrog!

Här kan vad som helst hända och publiken avgör om det är bra.

Vill ni uppträda för en bit mat? Eller bara se och höra allt roligt som kan hända på den lilla scenen i Frimis trädgård? Kom till Bu eller Bröd och låt er väl smaka.

Är uppträdandet bra nog för mat och dryck? Publiken är juryn som bestämmer. Tack och lov är medeltidspubliken världens bästa publik. <3

För artister är det fria ramar men tydliga mål: Lyckas ni fånga publikens hjärta eller jagas ni ut ur Frimis trädgård?
Som publik är ert uppdrag att bua eller jubla, är framträdandet värt en bit mat?

Denna lilla scen passar allt möjligt som sång och musik, jonglering, eld, magi, sagor, dikter, charader, komik, gyckel och trams.

Föranmälan till Frimis eller Troll&Älva (instagram: trolloalva) eller drop-in i mån av plats. Planera för cirka 5-15 minuter per uppträdande.",source
2026-08-05,Onsdag,13:00,16:00,Gutars Bågskyttars läger,Öppet läger och loppis hos Gutars Bågskyttar,Gutars Bågskyttar,Övrigt,https://www.medeltidsveckan.se/programme/,,,Välkomna till vårt läger. Här kommer du att få träffa medlemmar från Gutars Bågskyttar som kan mycket om långbågar och armborst. Ni kommer att få se material och prata skytte. Vi anordnar även en medeltida loppis! Gratis inträde.,source
2026-08-05,Onsdag,13:00,15:00,Köksscenen,(Anmälan Tävlande/participants) Medeltidsveckans Köksslag MMXXVI/The Culinary Battle of Medeltidsveckan MMXXVI,,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345951,"Kan man tävla i mat?

Självklart kan man det och nu har du möjlighet att testa dina skills i Medeltidsveckans Köksslag. Åtta lag tävlar om den åtråvärda titeln Årets Historiska Kockar. De två bästa lagen i varje deltävling kämpar sedan med slevar, knivar och kastruller i finalen. Råvarubordet är fyllt och domarpanelen redo. Du vågar!

Deltävling 1 : Onsdag. 5/8 13.00-15.00

Deltävling 2: Onsdag 5/8 15.30-17.30

Final: Fredag 7/8 kl 13.00-16.00

Hur gör du?

Samla ihop ett superlag på 2-4 deltagare.

En representant för varje lag anmäler er genom att köpa en lagplats på Nortic.

Meddela sedan Daniel Serra på daniel@pastfood.se

Kostnad 250 kr/lag

De första åtta lag som anmäler sig kommer att kontaktas av domarna (Daniel Serra & Hanna Tunberg) för närmare instruktioner.

Now you’ll have the chance to test your skills in the first Culinary Battle of Medeltidsveckan. Eight teams will compete for the highly prestigious title of Medieval Chefs of the year. In each round four teams will compete for a place in the final battle on Friday where they will meet up for a last round wielding knives, spoons and ladles The larder is full and the judges are ready and hungry. You can do it!

Gather the best team you can think of (2-4 people).

Sign up your team by buying your teams entrance in Nortic and then contact Daniel Serra at daniel@pastfood.se for further instructions.

First come, first served

Cost 250 kr/team.

The first eight teams to sign up will be contacted by the main judges (Daniel Serra & Hanna Tunberg) for more information and rules",source
